download_url,T2,λ2,author_year,comments,λ1,name,doi,formula,T1,fname
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Brewer(2019)_242K_232-317nm.txt",NaN,317.0,Brewer(2019),"Absorption measurements (1-nm resolution, 242-320 K) using a D",232.0,"diethyl ketone, 3-pentanone", https://doi.org/10.1029/2019JD030391,C2H5C(O)C2H5,242.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Brewer(2019)_242K_232-317nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Brewer(2019)_253K_214-326nm.txt",NaN,326.0,Brewer(2019),"Absorption measurements (1-nm resolution, 242-320 K) using a D",214.0,"diethyl ketone, 3-pentanone", https://doi.org/10.1029/2019JD030391,C2H5C(O)C2H5,253.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Brewer(2019)_253K_214-326nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Brewer(2019)_273K_200-333nm.txt",NaN,333.0,Brewer(2019),"Absorption measurements (1-nm resolution, 242-320 K) using a D",200.0,"diethyl ketone, 3-pentanone", https://doi.org/10.1029/2019JD030391,C2H5C(O)C2H5,273.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Brewer(2019)_273K_200-333nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Brewer(2019)_296K_200-335nm.txt",NaN,335.0,Brewer(2019),"Absorption measurements (1-nm resolution, 242-320 K) using a D",200.0,"diethyl ketone, 3-pentanone", https://doi.org/10.1029/2019JD030391,C2H5C(O)C2H5,296.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Brewer(2019)_296K_200-335nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Brewer(2019)_320K_200-335nm.txt",NaN,335.0,Brewer(2019),"Absorption measurements (1-nm resolution, 242-320 K) using a D",200.0,"diethyl ketone, 3-pentanone", https://doi.org/10.1029/2019JD030391,C2H5C(O)C2H5,320.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Brewer(2019)_320K_200-335nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Doner(2023)_323K_128.5-240.0nm.txt",NaN,240.0,Doner(2023),High-resolution (≤ 4 meV) absorption measurements at 9.65-5.17 eV (128.5-240 .0 nm) using a pressure-controlled flow cell and a deuterium lamp as a light source,128.5,"diethyl ketone, 3-pentanone", https://doi.org/10.1016/j.jqsrt.2022.108438,C2H5C(O)C2H5,323.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Doner(2023)_323K_128.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Horowitz(1999)_298K_209-360nm.txt",NaN,360.0,Horowitz(1999),Spectral resolution 0.07 nm,209.0,"diethyl ketone, 3-pentanone",,C2H5C(O)C2H5,298.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Horowitz(1999)_298K_209-360nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Ito(1969)_298K_165-202nm.txt",NaN,202.0,Ito(1969),Absorption measurements in the region from 165 to 200 nm using a double beam spectrometer equipped with a deuterium lamp as the light source and a photomultiplier as the light detector,165.0,"diethyl ketone, 3-pentanone", https://doi.org/10.1246/bcsj.42.2413,C2H5C(O)C2H5,298.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Ito(1969)_298K_165-202nm.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Ito(1969)_298K_171.6-197.0nm(max).txt",NaN,197.0,Ito(1969),Absorption measurements in the region from 165 to 200 nm using a double beam spectrometer equipped with a deuterium lamp as the light source and a photomultiplier as the light detector,171.6,"diethyl ketone, 3-pentanone", https://doi.org/10.1246/bcsj.42.2413,C2H5C(O)C2H5,298.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Ito(1969)_298K_171.csv"
"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Organics%20(carbonyls)/Ketones,ketenes/C2H5C(O)C2H5_Koch(2008)_1040K_245.99-335.53nm.txt",NaN,335.53,Koch(2008),Absorption measurements in shock-heated 3-pentanone-argon diluted mixtures at temperatures above 300 and up to 1100 K,245.99,"diethyl ketone, 3-pentanone", https://doi.org/10.1016/j.jqsrt.2008.02.010,C2H5C(O)C2H5,1040.0,"cross-sections/Organics (carbonyls)/Ketones,ketenes/C2H5C(O)C2H5/C2H5C(O)C2H5_Koch(2008)_1040K_245.csv"
